name,state,FDR,A1,A2,A3,B1,B2,B3
GENE-12549,NO,1,0,0,0,0,0,0
GENE-12551,NO,1,0,0,0,0,0,0
GENE-12552,NO,1,0,0,0,0,0,0
GENE-12553,NO,1,282,286,286,261,279,330
GENE-12554,NO,1,3,10,9,5,9,5
GENE-12555,NO,1,0,0,0,0,0,0
GENE-12556,NO,1,182,133,161,118,150,150
GENE-12557,NO,1,0,0,0,0,0,0
GENE-12558,NO,1,0,0,1,0,0,1
GENE-12559,NO,1,0,0,0,0,0,0
GENE-12560,NO,1,0,0,0,0,0,0
GENE-12561,NO,1,0,0,0,0,0,0
GENE-12562,NO,1,0,0,0,0,0,0
GENE-12563,NO,1,635,468,552,479,546,525
GENE-12564,NO,1,0,0,0,1,0,0
GENE-12565,NO,1,0,0,0,0,0,0
GENE-12566,NO,1,0,0,0,0,0,0
GENE-12567,NO,1,0,0,0,0,0,0
GENE-12568,NO,1,40,29,38,20,33,22
GENE-12569,NO,1,44,39,49,47,50,42
GENE-12570,NO,1,0,0,0,0,0,0
GENE-12571,NO,1,0,0,0,0,0,0
GENE-12572,YES,1,0,0,0,0,0,0
GENE-12573,NO,1,29,36,20,37,39,28
GENE-12574,NO,1,18,21,27,21,22,14
GENE-12575,NO,1,7,5,12,7,4,5
GENE-12576,NO,1,1161,874,902,675,725,1066
GENE-12577,NO,1,0,0,0,0,0,0
GENE-12578,NO,1,197,177,187,212,197,186
GENE-12579,NO,1,0,0,0,0,0,0
GENE-12580,NO,1,0,0,0,0,0,0
GENE-12581,NO,1,0,0,0,0,0,0
GENE-12582,NO,1,0,0,0,0,0,0
GENE-12583,NO,1,7,11,10,10,12,16
GENE-12584,NO,1,0,0,0,0,0,0
GENE-12585,NO,1,0,0,0,0,0,0
GENE-12586,NO,1,0,0,0,0,0,0
GENE-12587,YES,1,0,0,0,0,0,0
GENE-12588,NO,1,6,3,2,5,3,11
GENE-12589,NO,1,0,0,0,0,0,0
GENE-12590,NO,1,0,0,0,0,0,0
GENE-12591,NO,1,0,0,0,0,0,0
GENE-12592,NO,1,1,4,4,6,4,5
GENE-12593,NO,1,0,0,0,0,0,0
GENE-12594,NO,1,62,53,82,73,53,80
GENE-12595,NO,1,0,0,0,0,0,0
GENE-12596,NO,1,0,0,0,0,0,0
GENE-12597,NO,1,0,0,0,0,0,0
GENE-12598,NO,1,170,190,197,154,150,209
GENE-12599,NO,1,0,0,0,0,0,0
GENE-12600,NO,1,0,0,0,0,0,0
GENE-12601,NO,1,1062,1414,1188,1295,621,973
GENE-12602,NO,1,0,0,0,0,0,0
GENE-12603,NO,1,0,0,0,0,0,0
GENE-12604,NO,1,0,0,0,0,0,0
GENE-12605,NO,1,53,46,60,36,52,31
GENE-12606,NO,1,586,483,586,649,680,651
GENE-12607,NO,1,0,0,0,0,0,0
GENE-12608,NO,1,0,0,0,0,0,0
GENE-12609,NO,1,0,0,0,0,0,0
GENE-12610,NO,1,0,0,0,0,0,0
GENE-12611,NO,1,0,0,0,0,0,0
GENE-12612,NO,1,0,0,0,0,0,0
GENE-12613,NO,1,0,0,0,0,0,0
GENE-12614,NO,1,0,0,0,0,0,0
GENE-12615,NO,1,0,0,0,0,0,0
GENE-12616,YES,1,0,0,0,0,0,0
GENE-12617,NO,1,0,0,0,0,0,0
GENE-12618,NO,1,0,0,0,0,0,0
GENE-12619,NO,1,0,0,0,0,0,0
GENE-12620,NO,1,0,0,0,0,0,0
GENE-12621,NO,1,0,0,0,0,0,0
GENE-12622,NO,1,1038,991,904,847,743,1035
GENE-12623,NO,1,0,0,0,0,0,0
GENE-12624,NO,1,0,0,0,0,0,0
GENE-12625,NO,1,0,0,0,0,0,0
GENE-12626,NO,1,0,0,0,0,0,0
GENE-12627,NO,1,0,0,0,0,0,0
GENE-12628,NO,1,0,0,0,0,0,0
GENE-12629,NO,1,0,0,0,0,0,0
GENE-12630,YES,1,0,0,0,0,0,0
GENE-12631,NO,1,0,0,0,0,0,0
GENE-12632,NO,1,176,172,144,126,164,166
GENE-12633,NO,1,1,0,0,0,0,0
GENE-12634,NO,1,0,0,0,0,0,0
GENE-12635,NO,1,718,632,589,715,744,629
GENE-12636,NO,1,0,0,0,0,0,0
GENE-12637,NO,1,0,0,0,0,0,0
GENE-12638,NO,1,0,0,0,0,0,0
GENE-12639,NO,1,352,360,317,346,454,357
GENE-12640,NO,1,75,78,47,45,74,58
GENE-12641,NO,1,0,0,0,0,0,0
GENE-12642,NO,1,0,0,0,0,0,0
GENE-12643,NO,1,0,0,0,0,0,0
GENE-12644,NO,1,3,0,1,1,0,0
GENE-12645,NO,1,0,0,0,0,0,0
GENE-12646,YES,1,0,0,0,0,0,0
GENE-12647,NO,1,0,0,0,0,0,0
GENE-12648,NO,1,0,0,0,0,0,0
GENE-12649,NO,1,48197,41384,37107,31947,34534,35468
GENE-12650,NO,1,3705,4263,2631,2969,3254,2936
GENE-12651,NO,1,0,0,0,0,0,0
GENE-12652,NO,1,0,0,0,0,0,0
GENE-12653,NO,1,0,0,0,0,0,0
GENE-12654,NO,1,0,0,0,0,0,0
GENE-12655,NO,1,539,638,725,825,749,631
GENE-12656,NO,1,0,0,0,0,0,0
GENE-12657,NO,1,0,1,0,0,0,0
GENE-12658,NO,1,0,0,0,0,0,0
GENE-12659,NO,1,0,0,0,0,0,0
GENE-12660,NO,1,3,5,8,6,8,7
GENE-12661,NO,1,0,0,0,0,0,0
GENE-12662,NO,1,0,0,0,0,0,0
GENE-12663,NO,1,439,367,651,684,307,622
GENE-12664,YES,1,0,0,0,0,0,0
GENE-12665,NO,1,959,1382,434,615,941,647
GENE-12666,NO,1,18,17,14,18,15,17
GENE-12667,NO,1,0,0,0,0,0,0
GENE-12668,NO,1,0,0,0,0,0,0
GENE-12669,NO,1,24,10,19,13,12,12
GENE-12670,NO,1,1711,437,448,916,2160,2523
GENE-12671,NO,1,0,0,0,0,0,0
GENE-12672,NO,1,0,0,0,0,0,0
GENE-12673,NO,1,0,0,0,0,0,0
GENE-12674,NO,1,0,0,0,0,0,0
GENE-12675,NO,1,464,483,458,480,475,445
GENE-12676,NO,1,0,0,0,0,0,0
GENE-12677,NO,1,55,58,59,63,51,48
GENE-12678,NO,1,1072,1336,1055,1374,996,1230
GENE-12679,NO,1,166,154,115,114,149,111
GENE-12680,NO,1,0,0,0,0,0,0
GENE-12681,NO,1,0,0,0,0,0,0
GENE-12682,NO,1,0,0,0,0,0,0
GENE-12683,NO,1,0,0,0,0,0,0
GENE-12684,NO,1,0,0,0,0,0,0
GENE-12685,NO,1,0,0,0,0,0,0
GENE-12686,NO,1,0,0,0,0,0,0
GENE-12687,NO,1,0,0,0,0,0,0
GENE-12688,NO,1,0,0,0,0,0,0
GENE-12689,NO,1,0,0,0,0,0,0
GENE-12690,NO,1,17,13,25,20,17,22
GENE-12691,NO,1,0,0,0,0,0,0
GENE-12692,NO,1,0,0,0,0,0,0
GENE-12693,NO,1,0,0,0,0,0,0
GENE-12694,NO,1,240,272,342,324,289,264
GENE-12695,NO,1,0,0,0,0,0,0
GENE-12697,NO,1,0,0,0,0,0,0
GENE-12698,NO,1,0,0,0,0,0,0
GENE-12699,NO,1,47,56,39,37,49,38
GENE-12700,NO,1,0,0,0,0,0,0
GENE-12701,NO,1,0,1,0,0,0,0
GENE-12702,NO,1,0,0,0,0,0,0
GENE-12703,NO,1,1524,1133,1553,1986,2155,1615
GENE-12704,NO,1,12,22,30,17,23,23
GENE-12705,NO,1,0,0,0,0,0,0
GENE-12706,NO,1,0,0,0,0,0,0
GENE-12707,NO,1,0,0,0,0,0,0
GENE-12708,NO,1,30,14,28,43,28,6
GENE-12709,NO,1,0,0,0,0,0,0
GENE-12710,NO,1,0,0,0,0,0,0
GENE-12711,NO,1,0,0,0,0,0,0
GENE-12712,NO,1,0,0,0,0,0,0
GENE-12713,NO,1,0,1,2,0,2,0
GENE-12714,NO,1,57,50,65,52,41,51
GENE-12715,NO,1,560,652,782,1085,929,787
GENE-12716,NO,1,0,0,0,0,0,0
GENE-12717,NO,1,3,0,0,2,0,1
GENE-12718,NO,1,0,0,0,0,0,0
GENE-12719,NO,1,0,0,0,0,0,0
GENE-12720,NO,1,0,0,0,0,0,0
GENE-12721,NO,1,0,0,0,0,0,0
GENE-12722,NO,1,0,0,0,0,0,0
GENE-12723,NO,1,0,0,0,0,0,0
GENE-12724,NO,1,1150,844,970,909,1184,1225
GENE-12725,NO,1,0,0,0,0,0,0
GENE-12726,NO,1,0,0,1,0,0,1
GENE-12727,NO,1,0,0,0,0,0,0
GENE-12728,YES,1,0,0,0,0,0,0
GENE-12729,NO,1,0,0,0,0,0,0
GENE-12730,NO,1,436,438,504,383,421,442
GENE-12731,NO,1,22,23,28,20,26,30
GENE-12732,NO,1,0,0,0,0,0,0
GENE-12733,NO,1,0,0,0,0,0,0
GENE-12734,NO,1,0,0,0,0,0,0
GENE-12736,NO,1,0,0,0,0,0,0
GENE-12737,NO,1,0,0,0,0,0,0
GENE-12738,NO,1,0,0,0,0,0,0
GENE-12739,NO,1,0,0,0,0,0,0
GENE-12740,NO,1,333,322,288,294,448,392
GENE-12741,NO,1,0,0,0,0,0,0
GENE-12742,NO,1,0,0,0,0,0,0
GENE-12743,NO,1,0,0,0,0,0,0
GENE-12744,NO,1,0,0,0,0,0,0
GENE-12745,YES,1,0,0,0,0,0,0
GENE-12746,NO,1,0,2,1,2,0,2
GENE-12747,NO,1,0,0,0,0,0,0
GENE-12748,NO,1,0,0,0,0,0,0
GENE-12749,NO,1,84,165,99,79,146,153
GENE-12750,NO,1,0,0,0,0,0,0
GENE-12751,NO,1,0,0,0,0,0,0
GENE-12752,NO,1,0,0,0,0,0,0
GENE-12753,NO,1,0,0,0,0,0,0
GENE-12754,NO,1,3507,3693,3452,3165,3157,3741
GENE-12755,NO,1,0,0,0,0,0,0
GENE-12756,NO,1,0,4,1,3,5,3
GENE-12757,NO,1,0,0,0,0,0,0
GENE-12758,NO,1,0,0,0,0,0,0
GENE-12759,NO,1,0,0,0,0,0,0
GENE-12760,NO,1,117,92,108,111,114,89
GENE-12761,NO,1,0,0,0,0,0,0
GENE-12762,NO,1,0,0,0,0,0,0
GENE-12763,NO,1,0,0,0,0,0,0
GENE-12764,NO,1,0,0,0,0,0,0
GENE-12765,NO,1,182,190,168,149,176,187
GENE-12766,NO,1,0,0,0,0,0,0
GENE-12767,NO,1,0,0,0,0,0,0
GENE-12768,NO,1,0,0,0,0,0,0
GENE-12769,NO,1,0,0,0,0,0,0
GENE-12770,NO,1,0,0,0,0,0,0
GENE-12771,NO,1,0,0,0,0,0,0
GENE-12772,NO,1,102,60,90,68,66,67
GENE-12773,NO,1,0,0,0,0,0,0
GENE-12775,NO,1,0,0,0,0,0,0
GENE-12776,NO,1,0,0,0,0,0,0
GENE-12777,NO,1,0,0,0,0,0,0
GENE-12778,NO,1,10,4,4,4,2,4
GENE-12779,NO,1,156,193,280,150,244,149
GENE-12780,NO,1,66,55,59,44,39,54
GENE-12781,NO,1,0,0,0,0,0,0
GENE-12782,NO,1,22,17,21,32,7,29
GENE-12783,NO,1,0,0,0,0,0,0
GENE-12784,NO,1,0,0,0,0,0,0
GENE-12785,NO,1,0,0,0,0,0,0
GENE-12786,NO,1,0,0,0,0,0,0
GENE-12787,NO,1,87,82,124,92,119,99
GENE-12788,NO,1,0,0,0,0,0,0
GENE-12789,YES,1,0,0,0,0,0,0
GENE-12791,NO,1,0,0,0,0,0,0
GENE-12792,NO,1,1,0,1,0,0,0
GENE-12793,NO,1,839,862,896,891,823,915
GENE-12794,NO,1,462,918,788,1642,723,1829
GENE-12795,NO,1,0,0,0,0,0,0
GENE-12796,NO,1,63,69,105,63,51,52
GENE-12797,NO,1,0,0,0,0,0,0
GENE-12798,NO,1,0,0,0,0,0,0
GENE-12799,NO,1,915,746,787,784,677,739
GENE-12800,NO,1,0,0,0,0,0,0
GENE-12801,NO,1,0,0,0,0,0,0
GENE-12802,NO,1,0,0,0,0,0,0
GENE-12803,NO,1,0,0,0,0,0,0
GENE-12804,NO,1,90,85,73,82,95,59
GENE-12805,NO,1,107,86,117,144,94,135
GENE-12806,NO,1,2,2,4,4,1,2
GENE-12807,NO,1,0,0,0,0,0,0
GENE-12808,NO,1,0,0,0,0,0,0
GENE-12809,NO,1,0,0,0,0,0,0
GENE-12810,NO,1,0,0,0,0,0,0
GENE-12811,NO,1,0,0,0,0,0,0
GENE-12812,NO,1,0,0,0,0,0,0
GENE-12813,NO,1,0,0,0,0,0,0
GENE-12814,NO,1,0,0,0,0,0,0
GENE-12815,NO,1,0,0,0,0,0,0
GENE-12816,NO,1,123,95,99,197,144,172
GENE-12817,NO,1,0,0,0,0,0,0
GENE-12818,NO,1,0,0,2,2,3,3
GENE-12819,NO,1,0,0,0,0,0,0
GENE-12820,NO,1,0,0,0,0,0,0
GENE-12821,NO,1,20,17,14,16,15,19
GENE-12822,NO,1,0,0,0,0,0,0
GENE-12823,NO,1,85,45,52,51,59,56
GENE-12824,NO,1,0,0,0,0,0,0
GENE-12825,NO,1,0,0,0,0,0,0
GENE-12826,NO,1,31,40,48,39,43,45
GENE-12827,NO,1,0,0,0,0,0,0
GENE-12828,NO,1,0,0,0,0,0,0
GENE-12829,NO,1,5,6,8,2,5,10
GENE-12830,NO,1,0,0,0,0,0,0
GENE-12831,NO,1,0,0,0,0,0,0
GENE-12832,NO,1,0,0,0,0,0,0
GENE-12833,NO,1,0,0,0,0,0,0
GENE-12834,NO,1,0,0,0,0,0,0
GENE-12835,NO,1,0,0,0,0,0,0
GENE-12836,NO,1,0,0,0,0,0,0
GENE-12837,NO,1,0,0,0,0,0,0
GENE-12838,NO,1,0,0,0,0,0,0
GENE-12839,NO,1,0,0,3,0,0,0
GENE-12840,NO,1,0,0,0,0,0,0
GENE-12841,NO,1,0,0,0,0,0,0
GENE-12842,NO,1,0,0,0,0,0,0
GENE-12843,NO,1,0,0,0,0,0,0
GENE-12844,NO,1,14,23,30,18,25,23
GENE-12845,NO,1,87,235,138,146,174,100
GENE-12846,NO,1,0,0,0,0,0,0
GENE-12847,NO,1,0,0,0,0,0,0
GENE-12848,NO,1,0,0,0,0,0,0
GENE-12849,NO,1,37,34,34,26,34,24
GENE-12850,NO,1,339,121,136,151,171,152
GENE-12851,NO,1,0,0,0,0,0,0
GENE-12852,NO,1,407,418,462,415,312,360
GENE-12853,NO,1,0,0,0,0,0,0
GENE-12854,NO,1,0,0,0,0,0,0
GENE-12855,NO,1,8,7,5,3,5,5
GENE-12856,NO,1,0,1,1,0,0,0
GENE-12857,NO,1,0,0,0,0,0,0
GENE-12858,NO,1,0,0,0,0,0,0
GENE-12859,NO,1,0,0,0,0,0,0
GENE-12860,NO,1,0,0,0,0,0,0
GENE-12861,NO,1,49,60,70,60,44,28
GENE-12862,NO,1,0,0,0,0,0,0
GENE-12863,NO,1,0,0,0,0,0,0
GENE-12864,NO,1,82,63,58,62,47,58
GENE-12865,NO,1,0,0,0,0,0,0
GENE-12866,NO,1,0,1,0,1,0,0
GENE-12867,NO,1,7,18,22,31,29,12
GENE-12868,NO,1,0,0,0,0,0,0
GENE-12869,NO,1,0,0,0,0,0,0
GENE-12870,NO,1,23,48,39,28,22,23
GENE-12871,NO,1,0,0,0,0,0,0
GENE-12872,NO,1,0,0,0,0,0,0
GENE-12873,NO,1,125,187,139,193,149,165
GENE-12874,NO,1,0,0,0,0,0,0
GENE-12875,NO,1,390,351,374,360,364,327
GENE-12876,NO,1,0,0,0,0,0,0
GENE-12877,NO,1,0,0,0,0,0,0
GENE-12878,NO,1,0,0,0,0,0,0
GENE-12879,NO,1,0,0,0,0,0,0
GENE-12880,NO,1,24,34,25,34,37,33
GENE-12881,NO,1,0,0,0,0,0,0
GENE-12882,NO,1,0,0,0,0,0,0
GENE-12883,NO,1,0,0,0,0,0,0
GENE-12884,NO,1,0,0,0,0,0,0
GENE-12885,NO,1,0,0,0,0,0,0
GENE-12886,NO,1,548,594,660,618,436,596
GENE-12887,NO,1,0,0,0,0,0,0
GENE-12888,NO,1,0,0,0,0,0,0
GENE-12889,NO,1,0,0,0,0,0,0
GENE-12890,NO,1,1,0,0,0,2,0
GENE-12891,NO,1,0,0,0,0,0,0
GENE-12892,NO,1,147,100,107,71,64,87
GENE-12893,NO,1,1,0,0,1,0,2
GENE-12894,NO,1,0,0,0,0,0,0
GENE-12895,NO,1,0,0,0,0,0,0
GENE-12896,NO,1,3,4,4,1,2,5
GENE-12897,NO,1,0,0,0,0,0,0
GENE-12898,NO,1,0,0,0,0,0,0
GENE-12899,NO,1,0,0,0,0,0,0
GENE-12900,NO,1,0,0,0,0,0,0
GENE-12901,NO,1,12,9,8,16,19,10
GENE-12902,NO,1,3,3,3,2,0,2
GENE-12903,NO,1,0,0,0,0,0,0
GENE-12904,NO,1,1,3,3,3,0,1
GENE-12905,NO,1,0,0,0,0,0,0
GENE-12906,NO,1,0,0,0,0,0,0
GENE-12907,NO,1,13,21,20,15,23,16
GENE-12908,NO,1,0,0,0,0,0,0
GENE-12909,NO,1,0,0,0,0,0,0
GENE-12910,NO,1,0,0,0,0,0,0
GENE-12911,NO,1,0,1,2,0,0,0
GENE-12912,NO,1,0,0,0,0,0,0
GENE-12913,NO,1,2962,2171,2014,1070,2916,2646
GENE-12914,NO,1,18,32,24,15,21,22
GENE-12915,NO,1,8,18,11,9,9,12
GENE-12916,NO,1,0,0,0,0,0,0
GENE-12917,NO,1,0,0,0,0,0,0
GENE-12918,YES,1,0,0,0,0,0,0
GENE-12919,NO,1,2963,2351,1290,1794,2250,1121
GENE-12920,NO,1,0,0,0,0,0,0
GENE-12921,NO,1,5,11,6,9,12,3
GENE-12922,NO,1,287,344,356,309,425,392
GENE-12923,NO,1,29,27,27,40,44,34
GENE-12924,NO,1,0,0,0,0,0,0
GENE-12925,NO,1,0,0,0,0,0,0
GENE-12926,NO,1,18,24,35,20,12,25
GENE-12927,NO,1,0,0,0,0,0,0
GENE-12928,NO,1,169,74,119,85,173,116
GENE-12929,NO,1,0,0,0,0,0,0
GENE-12930,NO,1,0,0,0,0,0,0
GENE-12931,NO,1,0,0,0,0,0,0
GENE-12932,NO,1,0,0,0,0,0,0
GENE-12933,NO,1,24,15,14,13,14,14
GENE-12934,NO,1,0,0,0,0,0,0
GENE-12935,NO,1,0,0,0,0,0,0
GENE-12936,NO,1,0,0,0,0,0,0
GENE-12937,NO,1,0,0,0,0,0,0
GENE-12938,NO,1,0,0,0,0,0,0
GENE-12939,NO,1,29,18,26,26,34,38
GENE-12940,NO,1,0,0,0,0,0,0
GENE-12941,NO,1,63,117,92,44,59,41
GENE-12942,NO,1,0,0,0,0,0,0
GENE-12943,NO,1,1211,586,2100,1048,2892,1422
GENE-12944,NO,1,15,9,4,10,9,11
GENE-12945,NO,1,26,17,25,29,24,28
GENE-12946,NO,1,0,0,0,0,0,0
GENE-12947,NO,1,4628,4807,8173,9089,2239,4852
GENE-12948,NO,1,0,0,0,0,0,0
GENE-12949,NO,1,0,0,0,0,0,0
GENE-12950,NO,1,0,0,0,0,0,0
GENE-12951,NO,1,1,0,0,1,0,0
GENE-12952,NO,1,0,0,0,0,0,0
GENE-12953,NO,1,62,94,68,101,78,67
GENE-12954,NO,1,216,237,204,167,190,141
GENE-12955,NO,1,3,5,3,11,5,3
GENE-12956,NO,1,0,0,0,0,0,0
GENE-12957,NO,1,0,0,0,0,0,0
GENE-12958,NO,1,0,0,0,0,0,0
GENE-12959,NO,1,9,10,12,14,8,23
GENE-12960,NO,1,0,0,0,0,0,0
GENE-12961,NO,1,764,640,967,565,573,565
GENE-12962,NO,1,0,0,0,0,0,0
GENE-12963,NO,1,0,0,0,0,0,0
GENE-12964,NO,1,0,0,0,0,0,0
GENE-12965,NO,1,5,2,4,8,3,2
GENE-12966,NO,1,0,0,0,0,0,0
GENE-12967,YES,1,1,0,0,1,1,1
GENE-12968,NO,1,14,16,13,9,15,6
GENE-12969,NO,1,239,274,285,287,272,290
GENE-12970,NO,1,1,3,2,3,0,3
GENE-12971,NO,1,524,637,625,595,904,584
GENE-12972,NO,1,0,0,0,0,0,0
GENE-12973,NO,1,16,26,23,92,85,15
GENE-12974,NO,1,0,0,0,0,1,1
GENE-12975,NO,1,0,0,0,0,0,0
GENE-12976,NO,1,0,0,0,0,0,0
GENE-12977,NO,1,0,1,0,0,0,1
GENE-12978,NO,1,105,88,68,93,93,111
GENE-12979,NO,1,0,0,0,0,0,0
GENE-12980,NO,1,0,0,0,0,0,0
GENE-12981,NO,1,0,0,0,0,0,0
GENE-12982,NO,1,25,29,31,19,20,27
GENE-12983,NO,1,0,0,0,0,0,0
GENE-12984,NO,1,0,0,0,0,0,0
GENE-12985,NO,1,0,0,0,0,0,0
GENE-12986,NO,1,54,72,53,64,45,68
GENE-12987,NO,1,0,0,0,0,0,0
GENE-12988,NO,1,0,0,0,0,0,0
GENE-12989,NO,1,3,4,2,2,0,5
GENE-12990,NO,1,0,0,1,0,0,0
GENE-12991,NO,1,0,0,0,0,0,0
GENE-12992,NO,1,0,0,0,0,0,0
GENE-12993,YES,1,0,0,0,0,0,0
GENE-12994,NO,1,38,627,343,733,360,127
GENE-12995,NO,1,0,0,0,0,0,0
GENE-12996,NO,1,101,154,98,313,1673,204
GENE-12997,NO,1,0,0,0,0,0,0
GENE-12998,NO,1,0,0,0,0,0,0
GENE-12999,NO,1,0,0,0,0,0,0
GENE-13000,NO,1,0,0,0,0,0,0
GENE-13001,NO,1,6,7,4,6,6,10
GENE-13002,NO,1,0,0,0,0,0,0
GENE-13003,NO,1,0,0,0,0,0,0
GENE-13004,NO,1,0,0,0,0,0,0
GENE-13005,NO,1,0,0,0,0,0,0
GENE-13006,NO,1,0,0,0,0,0,0
GENE-13007,NO,1,0,0,0,0,0,0
GENE-13008,NO,1,0,2,0,0,1,1
GENE-13009,NO,1,0,0,0,0,0,0
GENE-13011,NO,1,0,0,0,0,0,0
GENE-13012,NO,1,365,287,288,231,270,353
GENE-13013,NO,1,0,0,0,0,0,0
GENE-13014,NO,1,0,0,0,0,0,0
GENE-13015,NO,1,0,0,0,0,0,0
GENE-13016,NO,1,0,0,0,0,0,0
GENE-13017,NO,1,0,0,0,0,0,0
GENE-13018,NO,1,0,0,0,0,0,0
GENE-13019,NO,1,0,0,0,0,0,0
GENE-13020,NO,1,0,0,0,0,0,0
GENE-13021,NO,1,0,0,0,0,0,0
GENE-13022,NO,1,0,0,0,0,0,0
GENE-13023,NO,1,37,21,33,13,33,32
GENE-13024,NO,1,0,0,0,0,0,0
GENE-13025,NO,1,0,0,0,0,0,0
GENE-13026,NO,1,0,0,0,0,0,0
GENE-13027,NO,1,0,0,0,0,0,0
GENE-13028,NO,1,0,0,0,0,0,0
GENE-13029,NO,1,0,0,0,0,0,0
GENE-13030,NO,1,0,0,0,0,0,0
GENE-13031,NO,1,0,0,0,0,0,0
GENE-13032,NO,1,391,338,347,392,243,327
GENE-13033,NO,1,0,0,0,0,0,0
GENE-13034,NO,1,0,0,0,0,0,0
GENE-13035,NO,1,1,1,3,5,2,1
GENE-13036,NO,1,0,0,0,0,0,0
GENE-13037,NO,1,0,0,0,0,0,0
GENE-13038,NO,1,1,3,4,2,5,5
GENE-13040,NO,1,0,0,0,0,0,0
GENE-13041,NO,1,0,0,1,0,1,1
GENE-13042,NO,1,0,0,0,0,0,0
GENE-13043,NO,1,0,0,0,0,0,0
GENE-13044,NO,1,0,0,0,0,0,0
GENE-13045,NO,1,0,0,0,0,0,0
GENE-13046,NO,1,0,0,0,0,0,0
GENE-13047,NO,1,0,0,0,0,0,0
GENE-13048,NO,1,4,1,3,2,3,1
GENE-13049,NO,1,0,0,0,0,0,0
GENE-13050,NO,1,0,0,0,0,0,0
GENE-13051,NO,1,0,0,0,0,0,0
GENE-13052,NO,1,0,0,0,0,1,0
GENE-13053,NO,1,46,47,42,28,39,49
GENE-13054,NO,1,0,0,0,0,0,0
GENE-13055,NO,1,0,0,0,0,0,0
GENE-13056,NO,1,163,177,152,91,117,163
GENE-13057,NO,1,224,176,207,202,192,204
GENE-13058,NO,1,0,0,0,0,0,0
GENE-13059,NO,1,118,138,150,181,93,168
GENE-13060,NO,1,0,0,0,0,0,0
GENE-13061,NO,1,0,0,0,0,0,0
GENE-13062,YES,1,0,0,0,0,0,0
GENE-13063,NO,1,568,533,492,688,606,678
GENE-13064,NO,1,104,117,106,112,152,91
GENE-13065,NO,1,0,0,0,0,0,0
GENE-13066,NO,1,0,0,0,0,0,0
GENE-13067,NO,1,0,0,0,0,0,0
GENE-13068,NO,1,528,472,600,462,473,509
GENE-13069,NO,1,35,31,34,27,26,34
GENE-13070,NO,1,0,0,0,0,0,0
GENE-13071,NO,1,89,55,83,81,62,87
GENE-13072,NO,1,1180,983,1073,1198,1007,982
GENE-13073,NO,1,3207,3876,3523,3114,2447,2775
GENE-13074,NO,1,30,19,16,23,15,7
GENE-13075,NO,1,0,0,0,0,0,0
GENE-13076,NO,1,0,0,0,0,0,0
GENE-13077,NO,1,5,3,6,10,1,2
GENE-13078,NO,1,0,0,0,0,0,0
GENE-13079,NO,1,1,4,1,2,4,1
GENE-13080,NO,1,0,0,0,0,0,0
GENE-13081,YES,1,0,0,0,0,0,0
GENE-13082,NO,1,0,0,0,0,0,0
GENE-13083,NO,1,0,0,0,0,0,0
GENE-13084,NO,1,5,5,3,2,3,7
GENE-13085,NO,1,0,0,0,0,0,0
GENE-13086,NO,1,19,22,18,9,13,4
GENE-13087,NO,1,91,43,65,83,65,89
GENE-13088,NO,1,0,0,0,0,0,0
GENE-13089,NO,1,0,0,0,0,0,0
GENE-13090,NO,1,0,0,0,0,0,0
GENE-13091,NO,1,0,0,0,0,0,0
GENE-13092,NO,1,0,0,0,0,0,0
GENE-13093,NO,1,132,144,557,157,560,105
GENE-13094,NO,1,0,0,0,0,0,0
GENE-13095,NO,1,1021,767,837,768,606,797
GENE-13096,NO,1,0,0,0,0,0,0
GENE-13097,NO,1,95,143,131,65,136,173
GENE-13098,NO,1,12,4,2,1,6,6
GENE-13099,NO,1,0,0,0,0,0,0
GENE-13100,NO,1,0,0,0,0,0,0
GENE-13101,NO,1,5,9,17,10,5,9
GENE-13102,NO,1,0,0,0,0,0,0
GENE-13103,NO,1,0,0,0,0,0,0
GENE-13104,NO,1,0,0,0,0,0,0
GENE-13105,NO,1,0,0,0,0,0,0
GENE-13106,NO,1,596,802,630,655,657,567
GENE-13107,NO,1,72,60,46,52,68,57
GENE-13108,NO,1,0,0,0,0,0,0
GENE-13109,NO,1,1,2,5,4,0,0
GENE-13110,NO,1,0,0,0,0,0,0
GENE-13111,NO,1,2178,1732,3556,1692,2493,1712
GENE-13112,NO,1,0,0,0,0,0,0
GENE-13113,NO,1,96,92,122,89,105,98
GENE-13114,NO,1,10,12,7,9,12,5
GENE-13115,YES,1,0,0,0,0,0,0
GENE-13116,NO,1,0,0,0,0,0,0
GENE-13117,NO,1,2,1,0,1,0,1
GENE-13118,NO,1,0,0,0,0,0,0
GENE-13119,NO,1,1,2,0,1,1,0
GENE-13120,NO,1,0,0,0,0,0,0
GENE-13121,NO,1,0,0,0,0,0,0
GENE-13122,NO,1,38,120,112,35,82,107
GENE-13124,NO,1,0,0,0,0,0,0
GENE-13125,NO,1,0,0,0,0,0,0
GENE-13126,NO,1,0,0,0,0,0,0
GENE-13127,NO,1,0,0,0,0,0,0
GENE-13128,NO,1,0,0,0,0,0,0
GENE-13129,YES,1,0,1,4,0,0,0
GENE-13130,NO,1,0,0,0,0,0,0
GENE-13131,NO,1,0,0,0,0,0,0
GENE-13132,NO,1,0,0,0,0,0,0
GENE-13133,NO,1,1,0,1,0,1,2
GENE-13134,NO,1,0,0,0,0,0,0
